subject_id	event_id	text	start_time	end_time	duration	topic	category	n_sentences	source_file	source_granularity	rating_source	emotional_intensity	joy	sadness	fear	anger	disgust	surprise	anxiety	vision	audition	olfaction	gustation	somatosensation	interoception
sub-021	1	Okay, so… I’m still thinking about the mountain background	2.859999999999999	6.370000000000001	3.510000000000002	mountain background	1	1	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0
sub-021	2	and how my colleague went to Spain He mentioned that they went to Barcelona	6.43	11.09	4.66	spain	4	2	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.0
sub-021	3	I’m thinking about how they’re speaking Catalan in Barcelona	11.09	15.31	4.220000000000001	language	4	1	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0
sub-021	4	And now I’m think I should practice my Duolingo I really want to learn Spanish	15.72	20.68	4.959999999999999	language	3	2	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	1.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-021	5	Um, I’m thinking about the marzipan that he brought back and how my dad always would have this, like, marzipan, uh, when I was a kid that was shaped like fruits and they’re so colorful and fun	20.99	34.6	13.610000000000003	marzipan	2	1	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0
sub-021	6	I’m also thinking about how we went to BPS together with this colleague in San Francisco, and we all went to a bunch of restaurants,	35.16	45.44	10.280000000000001	bps trip	2	1	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-021	7	and he was talking about how he got cookies from these nuns in Spain	45.56	49.53	3.969999999999999	spain	2	1	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0
sub-021	8	I’m thinking about how I really want to go to Spain	50.04000000000001	52.12	2.079999999999984	spain	3	1	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-021	9	and how when I was in seventh grade and eighth grade, Spanish class, we learned about Spain… or maybe tenth grade… ninth grade	52.52	62.12	9.599999999999994	spain	2	1	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-021	10	And since then I’ve always wanted to go to Spain	62.79000000000001	66.60000000000001	3.809999999999995	spain	3	1	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-021	11	Um, and I want to go Iceland now	67.15	69.47	2.319999999999993	iceland	3	1	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-021	12	The Bachelor finale – what a mess – uh, was in Iceland	70.05	74.66	4.609999999999999	iceland	4	1	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	-1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-021	13	I really want to see the mountains	74.73	76.31	1.5799999999999983	iceland	3	1	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0
sub-021	14	I’m kinda noticing the scan and the, uh, like pillow thing under my feet right now	77.22	85.01	7.790000000000006	mri machine	1	1	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0
sub-021	15	Um, I’m thinking about how I ran into Sam this morning at the GRO coffee hour	85.77	91.43	5.660000000000011	gro coffee hour	2	1	data/transcripts_and_timestamps/sentence_level/sub-021_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
