subject_id	event_id	text	start_time	end_time	duration	topic	category	n_sentences	source_file	source_granularity	rating_source	emotional_intensity	joy	sadness	fear	anger	disgust	surprise	anxiety	vision	audition	olfaction	gustation	somatosensation	interoception
sub-013	1	I don't know if it's just me but I can see like this like the letters are appearing yellow and then there’s this like blue light to the left of the letters that I’m looking at	3.810000000000002	14.7	10.889999999999997	vision	1	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	4.0	1.0	1.0	1.0	1.0	1.0
sub-013	2	It's so weird I wonder if it's just my contacts Also my contacts are making it like blurry and like when I got into this thing I got slight vertigo ish	14.7	25.63000000000001	10.93000000000001	vision	4	3	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	-0.6666666666666666	1.6666666666666667	1.0	1.0	1.0	1.0	2.3333333333333335	2.0	1.3333333333333333	1.0	1.0	1.0	1.0	1.3333333333333333
sub-013	3	This noise is really comforting I know it’s like kind of annoying but it’s like so consistent that it drowns out the sound of my own voice so I can’t really hear myself which is nice The thing before sounded like a heartbeat	26.58	39.5	12.920000000000002	mri noise	1	3	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	1.3333333333333333	3.0	1.0	1.0	1.0	1.0	1.3333333333333333	1.0	1.0	3.0	1.0	1.0	1.0	2.0
sub-013	4	I really liked that	39.5	40.5	1.0	mri noise	3	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	2.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	5	Why am I always like the wrong temperature? I feel like I’m never like the perfect temperature	41.54000000000001	47.58	6.039999999999985	temperature	3	2	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	-2.0	2.0	1.5	1.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0
sub-013	6	Right now I’m actually like okay but I’m simultaneously warm and cold mostly cold but simultaneously both	48.3	55.17	6.8700000000000045	temperature	1	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	3.0	2.0
sub-013	7	It's so weird	56.09	56.68000000000001	0.5900000000000034	temperature	4	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	3.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	8	I just realized that I haven’t told any of my friends that I’m doing this today like none of my friends know where I am They think I’m probably just like on campus somewhere doing something normal like studying I just like they don't I don’t know how I feel with them right now just cause like I love them but then there's just like weird tension going on And like they’re all in the same dorm right next to each other so they all get super close and then they're like I'm by myself in AMR three	58.54000000000001	89.36	30.819999999999986	friends	4	4	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	-1.0	2.0	2.0	1.0	1.25	1.0	1.75	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	9	It kinda sucks that way but I feel like I’ve always just been like on the outside of friend groups	90.08	95.57000000000001	5.490000000000009	friends	3	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	-2.0	1.0	3.0	1.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	10	This one was like funny because I thought for like a little bit I was like oh I was like inside the friend group	96.42999999999999	101.15	4.720000000000013	friends	4	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	11	I was like one of the most inside people and it felt really good	101.16	105.14	3.980000000000004	friends	3	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	12	But it’s different now which is okay like we're just freshman year	105.88	110.46	4.579999999999998	friends	4	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	13	I’m making friends we’re meeting new people still	110.91	113.49	2.5799999999999983	friends	3	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	14	I definitely feel like the my friend group like the closest ones that I am to they like they're like definitely very closed off from other outside people	114.08	124.74	10.659999999999997	friends	4	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	-1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	15	It feels like whereas I keep trying to meet new people and stuff	125.26	128.98	3.7199999999999847	friends	3	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	16	Oh shoot I have to prepare for my model UN debate this Saturday Ugh I really don’t wanna do that I also have to like pay dues which sucks	129.16	137.59	8.430000000000007	un debate	5	3	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	-1.3333333333333333	1.3333333333333333	1.0	1.0	1.6666666666666667	1.0	1.0	2.3333333333333335	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	17	I didn’t realize everything had dues here I mean it makes sense	139.0	142.2	3.1999999999999886	un debate	4	2	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	-0.5	2.0	1.0	1.0	1.5	1.0	1.5	1.5	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	18	Back in high school I had stuff like that too	142.38	144.6	2.219999999999999	un debate	2	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	19	I had to pay a shit ton for model UN conferences But it's still very annoying Hopefully I can get my mom to pay for it	144.7	151.43	6.730000000000018	un debate	4	3	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	-1.3333333333333333	1.3333333333333333	1.0	1.0	1.6666666666666667	1.0	1.0	2.3333333333333335	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	20	I feel bad asking her for all of that though	151.98	154.16	2.180000000000007	un debate	3	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	-2.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	21	I have so much to do and so little time	156.56	158.96	2.4000000000000057	matlab	3	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	-1.0	2.0	2.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-013	22	Like for the class that I'm missing I’m gonna see if can get my friend who’s the TA to put my attendance on a sheet so I don't lose that point	159.69	168.48	8.789999999999992	matlab	5	1	data/transcripts_and_timestamps/sentence_level/sub-013_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
