subject_id	event_id	text	start_time	end_time	duration	topic	category	n_sentences	source_file	source_granularity	rating_source	emotional_intensity	joy	sadness	fear	anger	disgust	surprise	anxiety	vision	audition	olfaction	gustation	somatosensation	interoception
sub-096	1	Kind of difficult with the sounds in my ears and GL.	6.740000000000002	9.68	2.9399999999999977	sound	1	1	data/transcripts_and_timestamps/sentence_level/sub-096_transcripts.xlsx	thought	gpt_generated	-1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	1.0
sub-096	2	But yeah, I'm looking kind of tired right now.	12.79	16.46	3.6700000000000017	state of wellness	1	1	data/transcripts_and_timestamps/sentence_level/sub-096_transcripts.xlsx	thought	gpt_generated	-1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0
sub-096	3	There's a wind. The wind is on my arms.	19.55	23.47	3.919999999999998	bodily sensation	1	2	data/transcripts_and_timestamps/sentence_level/sub-096_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0
sub-096	4	And it's really weird talking but not being able to hear myself.	25.98	30.57	4.59	speaking volume	1	1	data/transcripts_and_timestamps/sentence_level/sub-096_transcripts.xlsx	thought	gpt_generated	-1.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	1.0	4.0	1.0	1.0	1.0	1.0
sub-096	5	So, I have no idea how loud I'm being. Sometimes I'm way too loud, but sometimes I'm not loud enough and it's...	31.14	37.62	6.479999999999997	speaking volume	3	2	data/transcripts_and_timestamps/sentence_level/sub-096_transcripts.xlsx	thought	gpt_generated	-1.0	1.0	1.5	1.0	1.5	1.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	1.0
sub-096	6	It's kind of hard to figure out.	39.41	41.61	2.200000000000003	speaking volume	1	1	data/transcripts_and_timestamps/sentence_level/sub-096_transcripts.xlsx	thought	gpt_generated	-1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-096	7	But yeah, there's a screen in front of me. It has a white cross on it.	43.42999999999999	50.0	6.570000000000007	mri screen	1	2	data/transcripts_and_timestamps/sentence_level/sub-096_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
sub-096	8	I am alive and well, I guess.	51.28999999999999	60.03	8.740000000000009	state of wellness	5	1	data/transcripts_and_timestamps/sentence_level/sub-096_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-096	9	I have to do transport homework tonight.	62.08	63.61	1.5300000000000011	transport homework	5	1	data/transcripts_and_timestamps/sentence_level/sub-096_transcripts.xlsx	thought	gpt_generated	-1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-096	10	Transport's going to kick my ass.	64.41	66.09	1.6800000000000068	transport class	5	1	data/transcripts_and_timestamps/sentence_level/sub-096_transcripts.xlsx	thought	gpt_generated	-3.0	1.0	2.0	3.0	3.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-096	11	I haven't studied for it at all.	66.78999999999999	68.11	1.3200000000000074	transport studying	3	1	data/transcripts_and_timestamps/sentence_level/sub-096_transcripts.xlsx	thought	gpt_generated	-2.0	1.0	2.0	1.0	2.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-096	12	So, let me just go over what I'm supposed to be learning, or what we just learned in the last class. Which was steady state flow and then non-steady state flow. And how long it takes after...	71.7	84.67999999999999	12.97999999999999	transport class material	4	3	data/transcripts_and_timestamps/sentence_level/sub-096_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.6666666666666667	1.0	1.0	1.0	1.0	1.0	1.0
