subject_id	event_id	text	start_time	end_time	duration	topic	category	n_sentences	source_file	source_granularity	rating_source	emotional_intensity	joy	sadness	fear	anger	disgust	surprise	anxiety	vision	audition	olfaction	gustation	somatosensation	interoception
sub-001	1	Okay um the first thing on my mind like the biggest thing is that I’m feeling a little bit silly here in this um little little contraption. I feel like I’m very uh locked in here, stationary, not in a bad way. Just feels a little silly um making sure to also like the whole not moving my head thing and keeping my head in the exact same spot is uh something I have been really trying to be aware of uh. I definitely like wasn’t expecting it to be quite this noisy, but it’s not like in a bad way or anything. Um yeah I guess I didn’t know what to expect before coming in here and this is I don’t wanna say its not what I expected because I didn’t expect anything, but it’s definitely interesting and different um. It doesn’t feel like I’m in a uh in like a tube at all cause like all I can see is an opening to a tube so it feels totally fine, not like I’m confined or anything um.	9.589999000000002	85.66	76.07000099999999	mri scanning	1	6	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	0.5	1.6666666666666667	1.0	1.0	1.0	1.0	1.5	1.3333333333333333	1.1666666666666667	1.5	1.0	1.0	1.0	1.0
sub-001	2	I was talking to my mom about like what this was gonna be like cause she’s had one. She like couldn’t give me any kind of useful description whatsoever. It was kind of weird, I still didn’t know what I was gonna be expecting.	86.75	107.28	20.53	mri scanning	2	3	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	-0.3333333333333333	1.0	1.0	1.0	1.0	1.0	1.3333333333333333	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	3	I don’t know, but here I am I’m still totally fine and um I’m feeling like I don’t know. I feel like this is like a helpful thing for me to be doing um.	108.08	120.19	12.11	mri scanning	1	2	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	0.5	1.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	4	And it’s like also like kind of interesting to think that like there’s a machine taking pictures of my brain right now as I have these thoughts um.	121.24	130.01	8.769999999999996	mri scanning	4	1	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	5	I don’t know I just think that the sort of progression of the science involved is interesting um. It’s very very I don’t know similar exactly to the science that I think about or I do, but I feel like there are definite similarities between sort of you just keep progressing. Where like you do an experiment, you do a new study, you do a new survey, and then you analyze those results that data and it helps push the field forward. Helps come up with new conclusions. Helps come up with new like ideas, where, helps before the understanding.	131.72	191.65	59.93000000000001	science	4	5	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	6	It’s probably like a large reason I feel like I like science and was drawn to it as a field I want to be a part of because you can like all that you can do is keep progressing and those progressions can sort of be major or minor, but that’s the I don’t know the kind of work that I think is going to be something that I find fulfilling uh yeah.	193.25	231.42	38.16999999999999	science	3	1	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	7	Uh all day I have been probably for 3 or 4 hours or so before uh going up campus, I was reading uh cosmology and nongalactic astrophysics papers and basically all I’ve done today.	233.269999	253.05	19.780001	science	2	1	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	8	And um yeah I’m a big science kid right now, I guess. Um cause its really interesting, I always like reading those papers, makes me feel like I’m, I don’t know real, a real scientist, real personative field, really there contributing to scientific development, progression and like fields are so different and the papers that I’m reading are all so different, but like all of science gets moved forward.	253.9	288.75	34.849999999999994	science	3	2	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	1.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	9	I just think it’s really uh, I think uh meeting on tomorrow actually with uh my PI, it’s gonna be the first time I’m meeting him in person cause I started working in this lab um when last spring when we were still virtual.	288.86	310.02	21.159999999999968	meeting a professor	5	1	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	10	I’ve been on zoom calls with him countless times and I know what he looks like, I know who he’s like, but I just never met him in person before so.	310.17	318.38	8.20999999999998	meeting a professor	3	1	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0
sub-001	11	I don’t think I’m nervous for it, but it’ll be interesting.	319.46	322.8	3.340000000000032	meeting a professor	5	1	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	12	He’s a really great guy mostly, I love him um. He’s like a really nice sort of mentor type for me in the field and I appreciate it, but yeah.	323.45	335.58	12.129999999999995	meeting a professor	4	2	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	1.5	2.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	13	I gotta finish reading his papers. I have more papers to read when I get home uh.	335.68	339.67	3.990000000000009	meeting a professor	5	2	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	14	I have a poker night later tonight. Some of my friends are coming over to my new house uh. We are having a sort of poker night thing.	355.34	363.65	8.310000000000002	poker night	5	3	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	0.0	1.6666666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	15	My uh roommate just flew in from California yesterday night. He has been in California since the pandemic started since we got kicked off of campus March of last year and so I haven’t seen him in person in 15 months.	365.07	387.68	22.610000000000014	roommate	2	2	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	0.0	1.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	16	He’s a really good friend of mine, so I’m super happy for him to be back uh.	388.67	392.84	4.169999999999959	roommate	4	1	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	17	Got to spend last night with him uh. Yeah its really nice, he’s a really good guy and um it was pretty enjoyable um.	393.74	404.58	10.839999999999975	roommate	2	2	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	18	We're having a poker night thing tonight and he’s really into poker and so I’m hoping that he will play a little bit more seriously with me than all of other friends who aren’t quite as much into it. Uh yeah it will be a good time.	406.44	422.52	16.079999999999984	poker night	5	2	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	19	The last time we tried to have one of these poker night things it was super fun. And uh it was also a little bit fun because I was teaching everyone and then we playing and I’m better at just like understand the game a little bit more.	422.59	438.57	15.980000000000018	poker night	2	2	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	1.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	20	I have more experience playing it and who doesn’t like to be good at something when they’re doing it with people um.	438.73	444.08	5.349999999999966	poker night	3	1	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	21	Yeah had a good time with that.	447.439999	449.13	1.6900009999999952	poker night	2	1	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	22	Uh that’ll be happening later tonight.	450.18	451.62	1.4399999999999977	poker night	5	1	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	23	I made up a facebook event invite for it for the first time I ever made a facebook event. It was really funny I thought I did a really good job on it um.	451.679999	462.61	10.930001000000004	poker night	2	2	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	0.5	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	24	The I did it while we were at a trivia night type thing um. That was super fun I don’t like. I had never been to like a trivia night thing before, but I really had a good time and uh it was suggested by one of our friends and we all went there. Where was it. It was some place in Towson, I don’t remember where it was.	465.5	495.92	30.420000000000016	trivia night	2	5	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	0.6	1.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	25	It was really fun and uh I like trivia cause I feel like I have random knowledge and when you have like random knowledge and it just like something hits it, it’s really satisfying and feel very justified in having that knowledge.	496.73	510.41	13.680000000000007	trivia night	3	1	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-001	26	Um I feel like very interesting sensation right now where I’m like swimming, I don’t know how to describe it. It’s kind of fun, kind of weird. I kind of like it in this machine. I hope I’m doing a decent enough job keeping my head still. I’m trying not to move too much, but yeah the uh the machine has it’s kind of crazy, I’m having a good time. So, I feel very comfortable like my ears are being very comfortably held here. I see uh what that little uh prompt meant about any bodily sensations you might feel, briefly describe them. So I am currently having that experience.	512.52	561.91	49.389999999999986	mri scanning	1	8	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	0.375	1.75	1.0	1.0	1.0	1.0	1.0	1.125	1.125	1.0	1.0	1.0	1.25	1.0
sub-001	27	This weekend I’m gonna go to brunch on Saturday. Try the new busboys and poets place right by uh campus, that’ll be a good time.	573.0	581.92	8.919999999999959	brunch	5	2	data/transcripts_and_timestamps/sentence_level/sub-001_transcripts.xlsx	thought	gpt_generated	0.5	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
