subject_id	event_id	text	start_time	end_time	duration	topic	category	n_sentences	source_file	source_granularity	rating_source	emotional_intensity	joy	sadness	fear	anger	disgust	surprise	anxiety	vision	audition	olfaction	gustation	somatosensation	interoception
sub-053	1	Umm, so I think uh, this morning I woke up and I generally talk to my parents.	4.82	13.36	8.54	morning schedule	2	1	data/transcripts_and_timestamps/sentence_level/sub-053_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-053	2	My parents uh, live in India, so whenever I wake up and then right before I go to sleep, I generally like video call them and talk to them.	13.39	22.26	8.870000000000001	morning schedule	3	1	data/transcripts_and_timestamps/sentence_level/sub-053_transcripts.xlsx	thought	gpt_generated	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-053	3	And this morning I did that.	23.05	25.27	2.219999999999999	morning schedule	2	1	data/transcripts_and_timestamps/sentence_level/sub-053_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-053	4	So my, I have a twin sister who also just got done with her semester. She's at Berkeley and she sort of reached home before me, so she's now at home.	25.47	36.26000000000001	10.790000000000013	twin sister	3	2	data/transcripts_and_timestamps/sentence_level/sub-053_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-053	5	So they were all at home today and we talked for about some time before umm, I had to sort of start getting ready to come here for the study. And yeah, then I walked from my house, which is, I live in the social, I walk from there to the Gilman tunnel then we, we got here and I'm really excited about the study.	37.08	61.7	24.620000000000005	morning schedule	2	2	data/transcripts_and_timestamps/sentence_level/sub-053_transcripts.xlsx	thought	gpt_generated	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-053	6	And then after I get done with this, I'm just got to go home and relax for some time. And I also need to finish some of my packing. Umm, I'm almost done with my packing, but I think, yeah, there's a few things left that I need to do.	62.06999999999999	77.36	15.290000000000006	afternoon plans	5	3	data/transcripts_and_timestamps/sentence_level/sub-053_transcripts.xlsx	thought	gpt_generated	0.3333333333333333	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-053	7	Umm, I've been have meaning to sort of... Uh, yeah, so basically when I had to submit my tax refund in April, I think, yeah, 18th April is when it was due. And I did submit it at that time and my umm, state tax refund had come but my federal one hadn't come and recently I got the federal and be then I got a another letter from the state tax people that there was like a miscalculation in my taxes and I have to pay more, which is really funny because I thought I would get refund and now I have to pay more taxes. Umm, but yeah, so I have to sort of get a check made in the bank for that. So I went to bank yesterday, and got that done.	78.25	123.81	45.56	tax return issues	2	4	data/transcripts_and_timestamps/sentence_level/sub-053_transcripts.xlsx	thought	gpt_generated	-0.5	2.0	1.25	1.0	1.25	1.0	1.25	1.25	1.0	1.0	1.0	1.0	1.0	1.0
sub-053	8	Yeah, and tomorrow I might go to the Christmas village with my friend. Uh, and after that I'm just going to relax for most of the day.	125.5	134.4	8.900000000000006	plans with friends	5	2	data/transcripts_and_timestamps/sentence_level/sub-053_transcripts.xlsx	thought	gpt_generated	1.0	2.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-053	9	Then my flight is on the 23rd in the morning at 10:00 AM. And we're going to be Ubering, I am going to be ride sharing with another person. Because we have to go to IAD, which is really far away. Umm, so that Uber is also troublingly expensive, but uh, yeah, we're gonna sort of go together. But I have a lot of suitcases. I have like two big suitcases and one small one. So I'm a little anxious who has a big suitcase and small one. So I am a little nervous as to whether it will fit in the Uber or not. Umm, but I hope everything goes well.	134.5	168.78	34.28	flight to india	5	8	data/transcripts_and_timestamps/sentence_level/sub-053_transcripts.xlsx	thought	gpt_generated	-0.25	1.75	1.375	1.25	1.125	1.0	1.0	1.375	1.0	1.0	1.0	1.0	1.0	1.0
sub-053	10	I mostly sleep the entire time during the flight. And so the good thing about that is when I get home I don't really feel jet lagged because I've slept my entire flight and so I can stay awake.	169.55	183.08	13.530000000000001	flight to india	3	2	data/transcripts_and_timestamps/sentence_level/sub-053_transcripts.xlsx	thought	gpt_generated	1.0	2.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5
