subject_id	event_id	text	start_time	end_time	duration	topic	category	n_sentences	source_file	source_granularity	rating_source	emotional_intensity	joy	sadness	fear	anger	disgust	surprise	anxiety	vision	audition	olfaction	gustation	somatosensation	interoception
sub-002	1	Okay I'm thinking about the uh elementary school, when someone says can I go to the bathroom and the teacher says uh I don't know can you?	5.408999999999999	18.65	13.241	elementary school	4	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	-1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0
sub-002	2	It's how I felt when I started reading the, reading the powerpoint. I'm thinking about how lovely this noise is. And how it blocks the sound of  the other thing that I thought was my heartbeat. I know it's not my heartbeat but that's what I was thinking about.	19.29	43.90000000000001	24.610000000000014	mri scanning	1	4	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.5	1.5	1.0	1.0	1.0	1.0	1.0	1.5	1.0	2.0	1.0	1.0	1.0	1.5
sub-002	3	Um, thinking about um the song that we heard in the uber, or the lyft, and how I really like the first cardi B song that was playing. But how I had to held my enthusiasm about the song in.	45.23	63.18000000000001	17.95000000000001	uber	2	2	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	1.5	1.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0
sub-002	4	Um, I'm thinking about football, not soccer. Now I am thinking about the soccer game that was playing beforehand. And what the odds were on the game.	68.31	78.8	10.489999999999995	sports	4	3	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	5	I'm thinking about New Jersey, my parents, their house. And now my friends in New Jersey. And an argument that I never had but think about a lot	80.53	95.82000000000001	15.290000000000006	new jersey	4	3	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	2.0	1.0	1.0	1.0	1.0	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	6	I’m thinking about my girlfriend now and how uh she wanted to be here. Or she would like to do this experiment.	97.41	107.42	10.010000000000005	girlfriend	4	2	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.5	1.5	1.5	1.0	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	7	Um im thinking about what the experiment is and how talking aloud feels slightly different than whats actually going on in my head.	109.01	120.67	11.659999999999997	mri scanning	1	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	8	And then as soon as it comes out of my mouth that it disappears in my head	121.92	127.41	5.489999999999995	mri scanning	4	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	9	and now im thinking about a short poem that I had written about this. Oh no im thinking about why uh putting things on paper makes them uh easier to grasp. And therefore they go out of your head and that could have been said more eloquently.	128.52	157.12	28.599999999999994	writing on paper	4	3	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	10	I'm thinking about the heart rate monitor and when people they use it for exercise, and now im thinking about fitbits.	158.759999	171.54	12.780000999999999	fitness	4	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0
sub-002	11	And the noise is great.	173.15	176.52	3.3700000000000045	mri scanning	1	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0
sub-002	12	And now I'm remembering savannah told me not to talk about the scanner the whole time.	178.03	183.62	5.590000000000003	mri scanning	2	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	13	Um now I'm laughing on the inside about how you guys can't hear the noise that I'm just complaining about it.	184.97	193.49	8.52000000000001	mri scanning	1	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	-1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0
sub-002	14	Now I'm thinking about uh how I haven't blinked in a while.	196.88	201.31	4.430000000000007	blinking	3	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	15	And now I'm thinking about the, I don't know the psych I'm forgetting the psych term well I need the thing that is staring to fade away if you haven't moved your eyes in a while. Ugh now i'm thinking about chaz because I did his intro TA class and we talked about that.	202.58	216.61	14.030000000000001	psychology	4	2	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	-0.5	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.0	1.0
sub-002	16	Uh well now I feel like my eyes are starting to blur.	217.68	223.49	5.810000000000002	mri scanning	1	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	-1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0
sub-002	17	Um im thinking about whether my mouth is getting drier and drier and now im thinking about my bottle that I should have brought.	224.799999	237.14	12.340000999999972	dry mouth	3	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	-1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0
sub-002	18	I'm thinking about my run this morning	238.09	242.13	4.039999999999992	running	2	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	19	and I'm thinking about this being a like the weirdest form of therapy that could ever exist where, yea. And I feel like people would pay premium for this because its new and weird but I don't think it would work well.	243.53	263.8	20.27000000000001	mri scanning	4	2	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	20	I’m thinking about mitch hedberg popped into my head, um, and I'm thinking about radyburg astlifk at netflix and loki, and synth music, and, uh, the dentist,	266.009999	288.61	22.60000100000002	general knowledge	4	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	21	and now I'm trying to think about what it would be like sitting outside this room?	289.83	298.39	8.560000000000002	outside	5	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0
sub-002	22	I'm just imagining the uh parts of the hospital and motor movements, and how I think about motor movements a lot, and they’re impossible to describe,	299.459999	315.45	15.990001000000007	motor	4	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0
sub-002	23	and I was thinking about my my meeting with my advisor this morning	316.81	320.31	3.5	meeting	2	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	24	And deciding whether it went well or not,	321.669999	323.22	1.5500010000000088	meeting	4	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	25	and the work im gonna do tonight, and dessert and cookies, and, um, oh, woop,	324.72	338.27	13.549999999999955	dessert	5	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	26	now i'm thinking about ping pong balls in my eyes, and how you can hallucinate if you put ping pong balls in your eyes, and that is something i've talked about with my advisor, and I need to try that.	338.82	350.31	11.490000000000009	ping pong balls	4	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	4.0	1.0	1.0	1.0	1.0	1.0
sub-002	27	And, oh, now im thinking about the stand-up comedy thing I did in new york, and how this feels eerily similar to that because I bombed.	351.959999	364.05	12.09000100000003	stand-up comedy	3	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	-2.0	1.0	2.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	28	And I was just talking, and yeah, no one laughed.	365.44	371.02	5.579999999999984	stand-up comedy	2	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	-2.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0
sub-002	29	And the bright, the lights were bright.	371.339999	372.96	1.620001000000002	stand-up comedy	4	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
sub-002	30	Now I'm thinking about my friend that I did that with	373.879999	375.8	1.9200010000000134	stand-up comedy	2	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	31	And I'm thinking about it would have been better if people, if it was as barn and people have been drinking.	376.97	382.81	5.839999999999975	stand-up comedy	4	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	32	Now i'm kind of wondering how long 10 minutes was	386.44	390.0	3.5600000000000023	mri scanning	4	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	33	And I just feel like I just moved my head so im sorry.	391.19	394.39	3.1999999999999886	mri scanning	3	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	-1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	34	Um now I'm thinking about how my voice sounds different when it's recorded And then there's the whole thing about I moved.	396.369999	407.12	10.750000999999997	voice recording	3	2	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	-0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.5	1.0	2.0	1.0	1.0	1.0	1.0
sub-002	35	Um how you're, the bones in your head vibrate when something when it makes more bass sounding.	408.069999	416.38	8.310001	voice recording	4	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0
sub-002	36	And i'm thinking about my undergrad, I think where I learned that maybe.	417.49	420.91	3.420000000000016	undergrad	3	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	37	And now a friend that I had in my undergrad who I haven't talked and where that friend is now located and that person's job. I'm thinking about Boston where I hung out with them and my apartment and the bar hop and scotch and I'm thinking about another friend that I lived with and contacting them and a text message that I haven't replied to and I'm thinking about another friend.	421.86	462.63	40.76999999999998	friends	4	2	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	38	Now I'm thinking about golf.	463.049999	464.52	1.470000999999968	golf	4	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	39	I uh don't even have video games.	465.96	469.19	3.230000000000018	video games	3	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	40	I'm thinking about breakfast. And eggs,	469.19	475.48	6.2900000000000205	breakfast	4	2	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	41	and this fixation point. And now I've been staring at it and i'm wondering whether there is, if it's even still in powerpoint but im still fixated not even looking away.	477.3	492.03	14.729999999999961	mri scanning	1	2	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0
sub-002	42	Now I'm thinking about powerpoint and presentations and a funny conversation I had about powerpoint, um	492.93	505.1900000000001	12.260000000000105	presentations	2	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	43	now i'm thinking about skiing. And how this these this thing that I'm looking through kinda feels like ski goggles.	507.5400000000001	518.0500000000001	10.509999999999991	skiing	4	2	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0
sub-002	44	My ski goggles broke, or I scratched them up so much.	518.9199990000001	521.99	3.070000999999934	skiing	3	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	-1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
sub-002	45	That I couldn't see in them and it was really, really really cold. Really cold. Went down fast. One kid chickened out.	524.2900000000001	536.83	12.539999999999964	skiing	2	4	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	-0.75	1.0	1.0	1.0	1.25	1.0	1.0	1.0	1.5	1.0	1.0	1.0	2.5	1.0
sub-002	46	Um, I'm thinking about a girlfriends friend we met.	536.83	545.4100000000001	8.580000000000041	friends	4	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	47	I'm thinking about this weekend.	547.339999	548.97	1.630000999999993	weekend	5	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	48	Now i'm thinking about the air condition that I'm feeling on my arms right now and how it's really nice and cold and outside it's so hot. And the opposite of cold. Now I'm thinking about the shirt I'm wearing. And it's red.	550.259999	566.58	16.320001000000047	mri scanning	1	4	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.5	1.25	1.0	1.0	1.0	1.0	1.0	1.25	1.5	1.0	1.0	1.0	1.75	1.0
sub-002	49	And now I'm wondering whether people think about some other things than I am thinking about. And that right there in my head sounded like something Justin would say.	568.76	589.32	20.56000000000006	other people's thoughts	4	2	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-002	50	And now I’m remembering I should have asked whether all my talkings were anonymous and now I'm thinking about the westworld episode.	591.45	601.45	10.0	other people's thoughts	3	1	data/transcripts_and_timestamps/sentence_level/sub-002_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
