subject_id	event_id	text	start_time	end_time	duration	topic	category	n_sentences	source_file	source_granularity	rating_source	emotional_intensity	joy	sadness	fear	anger	disgust	surprise	anxiety	vision	audition	olfaction	gustation	somatosensation	interoception
sub-099	1	This sound is really interesting, but I always feel like it's pretty comfortable in the MRI machine. I didn't expect it to be this comfortable. I feel like I could maybe go to sleep without the noise. I don't know if it's because I'm tired, but it's really nice. I thought I'd be more claustrophobic or afraid of being in here, but it's actually not too bad.	5.060000000000002	30.32	25.259999999999998	mri scanning	1	5	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	1.2	2.0	1.0	1.0	1.0	1.0	1.6	1.0	1.0	1.8	1.0	1.0	1.0	2.0
sub-099	2	I guess I just like being in small, confined spaces where it's warm and not...	32.08	37.06	4.980000000000004	mri scanning	3	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	2.0
sub-099	3	I don't know if it's actually that warm. I think it's kind of warm.	37.54	41.42	3.8800000000000026	temperature	4	2	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.5	1.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	1.5
sub-099	4	I guess my arms are kind of cold, but I'm kind of too scared to move my arms around right now. But I don't know, it's not too bad. At least my stomach's warm.	44.23999999999999	52.73999999999999	8.5	temperature	1	3	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	1.6666666666666667	1.0	1.6666666666666667	1.0	1.0	1.0	1.3333333333333333	1.0	1.0	1.0	1.0	2.6666666666666665	2.3333333333333335
sub-099	5	This sounds kind of interesting.	55.52	57.92	2.3999999999999986	mri scanning	1	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0
sub-099	6	But honestly, I feel like because I'm such a deep sleeper, I probably could go to sleep.	58.54000000000001	62.73999999999999	4.199999999999974	mri scanning	3	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0
sub-099	7	I'm a little keen to notice about moving my head. I don't think I'm moving my head, but I feel like I'm kind of over-aware of the fact that whenever I move my mouth to talk or to blink, my head is moving. But I don't think it's actually moving. I don't know if it's just anxiety or if it actually is moving.	65.08	83.96000000000001	18.88000000000001	mri scanning	1	4	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	1.25	1.0	1.25	1.0	1.0	1.0	1.25	1.0	1.0	1.0	1.0	1.0	1.25
sub-099	8	But also, there's no way to do this without moving my head or not moving my head or by not moving my mouth.	84.52	90.0	5.480000000000004	mri scanning	4	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	9	I feel like I'm just invading myself.	91.14	92.74	1.5999999999999943	mri scanning	3	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	-1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	10	But oh, well, I think it is what it is.	93.18	96.08	2.8999999999999915	mri scanning	4	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	11	Yeah, I think this is an experience.	97.9	102.02	4.11999999999999	mri scanning	1	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	12	I'm excited to talk to Dr. Berman about this. I don't know if all MRIs are kind of this loud. It probably is all this loud. I'm really excited to get brain scans. I think it'll be one of... I hope they don't find anything. That would be pretty bad. But I think... I hope they get the brain scans. That would be cool to look at. Although, it's not like I would know what to do with them even after I get them. I mean, maybe if the future where we get another MRI scan, we can compare and that would be kind of cool. I don't know if my chest really would change.	103.2	134.58	31.38000000000001	mri scanning	4	13	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.15384615384615385	1.7692307692307692	1.1538461538461537	1.3076923076923077	1.0	1.0	1.0769230769230769	1.4615384615384615	1.0	1.4615384615384615	1.0	1.0	1.0	1.0
sub-099	13	I mean, hopefully, unless I don't have any pathology, which would be really...	134.58	137.96	3.3799999999999955	mri scanning	3	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	14	That would be good. That's what we're hoping for. But yeah, I think... That's all good. Yeah, I don't know.	138.16	145.26	7.099999999999994	mri scanning	4	5	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.6	1.6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	15	I can't describe what the sound is like.	147.94	150.04	2.0999999999999943	mri scanning	1	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0
sub-099	16	It's like I'm inside a big printer. It's like all the little sounds of the printer would just magnify. Now it's literally inside the machine right now. That's wild.	150.04	161.86	11.820000000000022	mri scanning	4	4	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.5	1.25	1.0	1.0	1.0	1.0	1.25	1.0	2.0	3.0	1.0	1.0	1.0	1.0
sub-099	17	I was hoping that Misha didn't have to go into lab today. Or I think she is going into lab. But I guess she said that Nate was sending her a new list of the new post-grads coming in. So that's cool. I don't think that Rafa is actually upset with her. I think it's just... He probably wants to ask her her thoughts about the new post-grad system. I don't know what it means that I never got asked to do that.	165.86	185.8	19.939999999999998	lab	4	8	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	1.125	1.25	1.0	1.0	1.0	1.0	1.375	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	18	But I think it's probably fun, and plus I don't think I have anything good to say.	185.82	188.96	3.140000000000015	lab	3	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	-1.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	19	So, I think it would all... I think it all works. I don't think she would have a huge amount of really great things to say either. And she's probably just going to be straight up about it all. But I don't know. I definitely don't think that her meeting with her on Monday is going to be anything bad. Especially since the text message was not... It didn't seem like he was that upset necessarily. Or like he was going to... He wanted to be upset or scold her or do anything like that to her. So, I think if that's not, it will be all good. I think it just kind of fits the survivor's guilt or just being able to leave, but then having people escape. But also I think that in the end I guess we all make decisions. We all make decisions we want or are willing to tolerate and live with. I just wish that she didn't... Or they all didn't have to stay there. But I guess... I mean, I do hope that they get a publisher paper or whatever they want to do with that. Or at least because they work so hard and it will be... I think for her it's something that would make the experience worthwhile.	189.02	277.18	88.16	lab	4	20	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	-0.05	1.35	1.15	1.0	1.0	1.0	1.0	1.05	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	20	I mean I guess I really wanted that but... I know it's not happening so I'm more resigned. I guess I'm just resigned about a lot of things in life right now.	277.92	290.08	12.159999999999968	career	3	3	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	-1.6666666666666667	1.3333333333333333	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	21	Like not being accepted to different places. But I think it's fine.	290.44	293.04	2.6000000000000227	career	4	2	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	-0.5	1.5	1.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	22	I think I'll be happy no matter where I end up. I guess I was kind of thinking about this yesterday. But I don't want my own time or my own experiences to be made worthwhile, not by things that are determined by other people. Or by things that I can't control like publications or approval from other people because I just can't control that.	293.04	319.6	26.560000000000002	career	3	4	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	1.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	23	I think for her and for Ethan and Sarah... Maybe it's because they work more. And they're more invested in what they do, and I'm kind of more just burnt out.	321.84	335.0	13.160000000000025	career	4	3	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	-0.6666666666666666	1.0	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	24	And I don't care too much anymore, and I just want to leave. And I'm leaving soon in a few weeks. So, then for me I don't... There's no chance of anything ever positive happening.	335.0	345.14	10.139999999999986	career	3	4	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	-1.5	1.0	2.25	1.0	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	25	But maybe for them they still have some hope and I hope that it works out.	346.56	349.34	2.7799999999999727	career	4	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	26	I guess a part of me is sort of jealous and envious of that. But also another part of me I guess... I'd much prefer taking my acceptance and leaving. Than having this possibility of being published or whatever. In this place.	350.18	365.41	15.230000000000018	career	3	5	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	-0.6	1.2	1.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	27	I'm sure that I'll be able to work really hard and make something work in the long run somewhere else. Where I don't have to constantly feel like someone is going to attack me or hurt me. Or hold things like publications or papers or conferences or whatever. Financial things over my head. I'm really excited to not have to deal with that anymore. I'm really excited that...	368.24	392.17	23.930000000000007	career	5	6	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.3333333333333333	1.3333333333333333	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	28	I guess it's really nice how the trees are flowering now. And I hope that whenever I get to meet Juliet maybe... What is it? Like April 1st. Yeah, I guess the beginning of April. So, I think it's March.	393.93	407.94	14.009999999999991	spring	4	6	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.3333333333333333	1.3333333333333333	1.0	1.0	1.0	1.0	1.1666666666666667	1.0	1.1666666666666667	1.0	1.0	1.0	1.0	1.0
sub-099	29	I'll be able to hang out.	408.3	408.98	0.6800000000000068	spring	3	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	30	My arm kind of hurts. My arm. I guess like the weird... Sudden movement. Don't... Joint... I felt weird.	409.72	417.28	7.559999999999945	arm	1	7	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	-0.2857142857142857	1.0	1.0	1.0	1.0	1.0	1.1428571428571428	1.1428571428571428	1.0	1.0	1.0	1.0	1.4285714285714286	1.4285714285714286
sub-099	31	I don't know if I moved my arm. I should ask them if I can move my arm. No, I probably can't scratch.	417.88	426.14	8.259999999999991	arm	4	3	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	32	I don't know.	426.46	426.86	0.4000000000000341	filler	4	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	33	Oh, yes, I'm excited.	429.23	430.28	1.0499999999999545	dc with friends	3	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	34	I don't know if I should ask them if we should go to D.C. Amy's really... Seems really cool. But I just... Maybe it would be kind of a lot to have both of them and they haven't met each other before. And I haven't met Amy before. So, all hang out together. Like kind of far away. I mean I think that it's going to work out. In terms of like just hanging out. I just don't know if I'm hanging out in a new city. Very far away. Relatively. Compared to just staying in Baltimore. But I don't know. But I'm still excited to go. And I think... Hopefully, I don't... I'm kind of worried. Since Julia doesn't have a great experience here. Whereas I think Amy is really good. But I think it's also different because she's in a different school. I don't know. I hope they'll work. I think that they'll be able to be friends. Hopefully. It'll be really great if they can be friends. Because even if I'm not there they can still hang out.	430.64	496.97	66.33000000000004	dc with friends	4	28	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.2857142857142857	1.4285714285714286	1.0714285714285714	1.0357142857142858	1.0	1.0	1.0	1.0714285714285714	1.0	1.0	1.0	1.0	1.0	1.0357142857142858
sub-099	35	And also I think I've... I know that it's being part of grad school experience. Or grad school... Yeah, grad school experience. To be more isolated. Compared to like undergrad or like a school kind of class environment. But I just don't... I still don't want that for Julia. Because I don't think... I think that's kind of hard to go through. When grad school is already so difficult and her lab is already a mess. I mean, maybe she'd have mixed feelings of being close to someone from the same school. But she's... One of the reasons she's having a really great experience is she's having a kind of trash experience. Hopefully, they can find things that they like and they can hang out and be friends. That'll be good. I mean, I guess for right now...	496.97	550.28	53.309999999999945	grad school	4	17	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	-0.17647058823529413	1.1176470588235294	1.2352941176470589	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	36	I mean, I'm planning on staying in Baltimore for another, what, like 10 years? Or 8 years minimum. So, in that situation I mean... I'll be here but...	551.28	562.54	11.259999999999991	future city	5	4	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	1.25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	37	Part of me just wants to go back to New York.	564.5	566.0999999999999	1.599999999999909	future city	3	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	-1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	38	Baltimore doesn't really... It's fine. It's fine. It's fine.	568.92	573.92	5.0	future city	4	4	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	-0.25	1.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	39	Maybe I should...	574.8199999999999	575.6999999999999	0.8799999999999955	future city	5	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	40	It's fine.	577.2199999999999	577.99	0.7700000000000955	future city	4	1	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	41	But I think a part of me just... I really want to go back to New York.	577.99	581.3	3.3099999999999454	future city	5	2	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.5	1.0	1.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	42	And I guess whenever... I know that Rachel and Sarah, and Joyce, and like everyone is back.	581.5799999999999	587.02	5.440000000000055	future city	4	2	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-099	43	And then I could go... It'll be like an hour and a half up north just to go to Poughkeepsie. So then that wouldn't be so bad either. I don't know. New York really is a dream. I mean, if I'm in Baltimore at least I can be...	587.1999999999999	601.67	14.470000000000027	future city	5	6	data/transcripts_and_timestamps/sentence_level/sub-099_transcripts.xlsx	thought	gpt_generated	0.6666666666666666	1.8333333333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
