subject_id	event_id	text	start_time	end_time	duration	topic	category	n_sentences	source_file	source_granularity	rating_source	emotional_intensity	joy	sadness	fear	anger	disgust	surprise	anxiety	vision	audition	olfaction	gustation	somatosensation	interoception
sub-068	1	I am going to have a movie night with my friends tonight, so that's going to be really exciting.	1.85	7.560000000000002	5.710000000000003	movie night	5	1	data/transcripts_and_timestamps/sentence_level/sub-068_transcripts.xlsx	thought	gpt_generated	3.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-068	2	We watched Knives Out last week, but tonight we're going to watch Glass Onion, which I watched before and I really loved.	8.520000000000003	16.31	7.789999999999996	movie night	2	1	data/transcripts_and_timestamps/sentence_level/sub-068_transcripts.xlsx	thought	gpt_generated	3.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-068	3	So, I'm really hoping that they'll also love it, but they liked Knives Out, so I'm assuming they will also like it.	16.41	22.44	6.030000000000001	movie night	3	1	data/transcripts_and_timestamps/sentence_level/sub-068_transcripts.xlsx	thought	gpt_generated	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-068	4	I'm not a big movie person, so they usually trust my movie recommendations.	23.07	28.11	5.039999999999999	movie	3	1	data/transcripts_and_timestamps/sentence_level/sub-068_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-068	5	But I did also like Everything Everywhere All at Once, which has 11 Oscar nominations.	28.65	40.53	11.880000000000003	everything everywhere movie	2	1	data/transcripts_and_timestamps/sentence_level/sub-068_transcripts.xlsx	thought	gpt_generated	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-068	6	I'm so excited for them.	41.48	42.67	1.1900000000000048	everything everywhere movie	3	1	data/transcripts_and_timestamps/sentence_level/sub-068_transcripts.xlsx	thought	gpt_generated	3.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-068	7	I really hope they win all the Oscars because they really deserve it.	42.76000000000001	46.2	3.4399999999999906	everything everywhere movie	5	1	data/transcripts_and_timestamps/sentence_level/sub-068_transcripts.xlsx	thought	gpt_generated	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-068	8	It's such a cool movie, visually and artistically. And it has such good themes and messages. And it really was an impactful movie. I tried to get all my friends to watch the movie, but they're not always up for watching movies with me, even though they should watch movies with me because I only have good movie recommendations.	46.46000000000001	69.7	23.239999999999995	everything everywhere movie	4	4	data/transcripts_and_timestamps/sentence_level/sub-068_transcripts.xlsx	thought	gpt_generated	1.0	1.75	1.0	1.0	1.25	1.0	1.0	1.25	1.75	1.0	1.0	1.0	1.0	1.0
sub-068	9	But I also need to go to the store later and get some food. So, I need to figure out when I can. I'll probably go after this scan to the store to pick up food.	71.1	84.45	13.350000000000009	store	5	3	data/transcripts_and_timestamps/sentence_level/sub-068_transcripts.xlsx	thought	gpt_generated	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
sub-068	10	And then also I need to get some flower pots because my plants started sprouting, and so I should probably just get the flower pots now so that I don't need to worry about that later when they're outgrowing their current sprout pots.	84.85	101.0	16.150000000000006	flower pots	5	1	data/transcripts_and_timestamps/sentence_level/sub-068_transcripts.xlsx	thought	gpt_generated	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0
